BarcodeID,Date,YearMonth,Jul,LunarPhase,MinStartPostSunset,DailyTemp,MonthlyTemp,Latitude,Longitude,Site,Bank,GeoReach,TribDist,RivWidth,RivWidthGeoreach,ClosestRapid,RapidDist,TallVegByMSU,BatCollector,BatDuration,BugCollector,BugDuration,ANPA,COTO,EPFU,EUMA,EUPE,LABL,LABO,LACI,LAIN,LANO,LAXA,MYCA,MYCI,MYEV,MYGR,MYLU,MYTH,MYVO,MYSP,MYYU,NOID,NYFE,NYMA,PAHE,PESU,TABR,TotalCalls,AquaDipCR,AquaTriCR,AquaOtherCR,AquaticPreyRate,TerrMothCR,TerrOtherCR,TerrestrialPreyRate,TotalPreyRate
L07598,4/20/2018,2018-4,110,Waxing,27,14.72222222,20.74494949,35.8448,-113.5987,242,RB,Grand Canyon West,4.3,82,82.24489796,Gneiss Canyon Rapid,6.04,0.08,CA,1,ArndtC,1.12,0,0,0,0,0,19,0,1,0,3,0,0,0,0,0,0,0,0,0,0,40,0,0,88,0,14,165,441.75,203.88,0.97,646.6,689.32,312.62,1001.94,1648.54
L10141,4/20/2018,2018-4,110,Waxing,23,14.72222222,20.74494949,35.7524,-113.4095,228,LB,Grand Canyon West,2.52,82,82.24489796,Travertine Rapid,0.79,0.13,MP,1.2,PerkinsM,1.1,0,0,15,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,2,67,0,0,1,0,69,174,247.37,101.05,0,348.42,29.47,11.58,41.05,389.47
L10203,4/20/2018,2018-4,110,Waxing,20,14.72222222,20.74494949,36.8649,-111.5879,0,RB,Permian,0.9,117,109.1777778,Paria Riffle,0.93,1.26,JC,1.02,CatlettJ,1.13,0,0,0,0,4,0,0,0,0,0,0,4,2,0,0,0,0,0,0,2,57,0,0,2,0,2,73,3246,78,0,3324,21,53,74,3398
L10375,4/20/2018,2018-4,110,Waxing,17,14.72222222,20.74494949,36.1062,-112.1473,92,RB,Upper Granite Gorge,2.35,67,58.93838863,Horn Creek Rapid,0.92,0.57,KWO,1.15,WoganK,1.22,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,57,40,0,0,0,0,0,99,368,83,1,452,8,44,52,504
L10400,4/20/2018,2018-4,110,Waxing,13,14.72222222,20.74494949,36.0462,-111.9077,76,LB,Furnace Flats,8.2,68,87.03937008,Hance Rapid,0.7,0.41,KC,1,ChapmanK,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,16,112,140,0,252,2,0,2,254
L10142,4/21/2018,2018-4,111,Waxing,26,17.5,20.74494949,35.8954,-113.7124,253,RB,Grand Canyon West,7.03,82,82.24489796,Gneiss Canyon Rapid,17.37,0.08,MP,0.95,PerkinsM,1.03,0,0,1,0,4,12,0,1,0,0,0,7,0,0,0,0,0,0,0,26,80,0,0,20,0,0,151,2.86,4.76,0,7.62,1.9,1.9,3.81,11.43
L10202,4/21/2018,2018-4,111,Waxing,2,17.5,20.74494949,36.6806,-111.7397,17,LB,Supai,15.74,42,66.50574713,House Rock Rapid,0.44,0.12,JC,1.25,CatlettJ,1.12,0,0,0,0,0,0,0,1,0,17,0,13,0,0,0,0,0,0,0,11,127,0,0,58,0,11,238,253,3,0,256,42,6,48,304
L10376,4/21/2018,2018-4,111,Waxing,6,17.5,20.74494949,36.243,-112.3583,110,RB,Upper Granite Gorge,0.78,68,58.93838863,110-Mile Rapid,0.38,0.23,KWO,1.28,WoganK,1,1,0,1,0,0,8,0,0,0,3,0,19,0,0,0,0,0,0,0,54,66,0,0,13,0,0,165,675.73,93.2,0,768.93,0,3.88,3.88,772.82
L10398,4/21/2018,2018-4,111,Waxing,0,17.5,20.74494949,36.1089,-112.2259,97,LB,Upper Granite Gorge,0.5,82,58.93838863,Boucher Rapid,0.52,0.39,KC,1.08,ChapmanK,1.07,0,0,0,0,0,14,0,0,0,12,0,64,0,0,0,0,0,0,0,10,70,0,0,34,0,11,215,18.29,6.1,0,24.39,0,0,0,24.39
L10107,4/22/2018,2018-4,112,Waxing,21,20,20.74494949,36.5154,-111.8474,31,RB,Redwall,21.71,82,74.31730769,29-Mile Rapid,1.41,0.31,JC,0.98,CatlettJ,1.08,0,0,0,0,0,3,0,0,0,5,0,2,0,0,0,0,0,0,0,56,105,0,0,60,0,3,234,566.36,1300.91,0,1867.27,6.36,5.45,11.82,1879.09
L10377,4/22/2018,2018-4,112,Waxing,11,20,20.74494949,36.2474,-112.5206,124,RB,Aisles,6.33,135,82.5,Forster Rapid,0.21,0.5,KWO,1,WoganK,1,0,0,1,0,0,26,0,0,0,0,0,3,0,0,0,0,0,0,0,40,92,0,0,61,0,1,224,40.74,196.3,0,237.04,5.56,3.7,9.26,246.3
L10397,4/22/2018,2018-4,112,Waxing,3,20,20.74494949,36.2266,-112.3371,108,RB,Upper Granite Gorge,1.1,46,58.93838863,Bass Rapid,0.29,0.29,KC,1.12,ChapmanK,1.02,0,0,0,0,0,19,0,2,0,14,0,0,0,0,0,0,0,0,0,57,47,0,0,19,0,11,169,1819.61,237.25,0,2056.86,32.35,50,82.35,2139.22
L10108,4/23/2018,2018-4,113,Waxing,-3,24.16666667,20.74494949,36.4029,-111.8798,41,RB,Lower Marble,11.23,68,92.56410256,President Harding,2.71,0.85,JC,1,CatlettJ,1.18,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,12,88,0,0,43,0,0,149,342,523,0,865,4,0,4,869
L10378,4/23/2018,2018-4,113,Waxing,-12,24.16666667,20.74494949,36.3471,-112.4551,132,RB,Middle Granite Gorge,0.07,71,67.1037037,Deubendorff Rapid,0.21,0.44,KWO,0.97,WoganK,1.03,0,0,0,0,0,15,0,1,0,7,0,0,0,0,0,0,0,0,0,81,74,0,0,3,0,19,200,572.82,260.19,0,833.01,6.8,23.3,30.1,863.11
L10399,4/23/2018,2018-4,113,Waxing,14,24.16666667,20.74494949,36.2293,-112.3384,108,LB,Upper Granite Gorge,0.9,60,58.93838863,Bass Rapid,0.09,0.29,KC,1,ChapmanK,1.02,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,21,118,0,0,36,0,0,186,61.86,236.08,0,297.94,2.06,0,2.06,300
L09972,4/24/2018,2018-4,114,Waxing,7,24.44444444,20.74494949,36.3911,-112.5206,138,LB,Middle Granite Gorge,0.7,56,67.1037037,137.5-Mile Rapid,0.74,0.8,KWO,1.1,DyeB,1.07,0,0,0,0,0,25,0,0,0,2,0,32,2,0,0,0,0,0,0,32,107,0,0,41,0,0,241,2,2,0,4,2,0,2,6
L10109,4/24/2018,2018-4,114,Waxing,9,24.44444444,20.74494949,36.2992,-111.8572,53,RB,Lower Marble,0.68,101,92.56410256,Nankoweap Rapid,0.67,1.85,JC,1.12,CatlettJ,1.1,0,0,0,0,0,16,0,0,0,0,0,4,0,0,0,0,0,0,0,50,142,0,0,10,0,0,222,756.25,75.89,0,832.14,3.57,52.68,56.25,888.39
L10379,4/24/2018,2018-4,114,Waxing,6,24.44444444,20.74494949,36.3911,-112.5206,138,LB,Middle Granite Gorge,0.7,56,67.1037037,137.5-Mile Rapid,0.74,0.8,KWO,1.1,WoganK,1.08,0,0,0,0,0,25,0,0,0,2,0,32,2,0,0,0,0,0,0,32,107,0,0,41,0,0,241,1006,65,0,1071,1,10,11,1082
L10389,4/24/2018,2018-4,114,Waxing,-1,24.44444444,20.74494949,36.3687,-112.4665,134,RB,Middle Granite Gorge,0.15,63,67.1037037,Tapeats Rapid,0.18,0.68,KC,1.15,ChapmanK,1.02,1,0,0,0,0,21,0,3,0,4,0,0,0,0,0,0,0,0,0,65,44,0,0,10,0,25,173,44.44,15.74,0,60.19,0,2.78,2.78,62.96
L10110,4/25/2018,2018-4,115,Waxing,8,26.66666667,20.74494949,36.1075,-111.8264,68,RB,Furnace Flats,6.52,153,87.03937008,Tanner Rapid,0.65,2.08,JC,1.05,CatlettJ,1,0,0,0,0,0,49,0,0,0,0,0,1,0,0,0,0,0,0,0,38,107,0,0,44,0,1,240,140.78,83.5,0,224.27,23.3,10.68,33.98,258.25
L10380,4/25/2018,2018-4,115,Waxing,19,26.66666667,20.74494949,36.3416,-112.6815,149,LB,Muav Gorge,0.52,57,51.76041667,Matkatamiba Rapid,0.53,0.18,KWO,1.02,WoganK,1.03,0,0,0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0,56,93,0,0,13,0,0,213,1546.3,607.41,0,2153.7,22.22,25,47.22,2200.93
L10396,4/25/2018,2018-4,115,Waxing,0,26.66666667,20.74494949,36.2791,-112.8748,165,RB,Lower Canyon,7.8,59,72.3196347,164-Mile Rapid,0.15,0.12,KC,0.87,ChapmanK,1.13,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,19,62,0,0,42,0,0,148,171.03,18.69,0,189.72,0,2.8,2.8,192.52
L10111,4/26/2018,2018-4,116,Waxing,-2,25.83333333,20.74494949,36.101,-112.0842,88,LB,Upper Granite Gorge,0.57,105,58.93838863,Bright Angel Rapid,0.43,1.06,JC,0.83,CatlettJ,1.12,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,75,66,0,0,18,0,0,175,78.1,139.05,0,217.14,4.76,0.95,5.71,222.86
L10315,4/26/2018,2018-4,116,Waxing,-2,25.83333333,20.74494949,36.4765,-111.8456,34,LB,Redwall,18,60,74.31730769,36-Mile Rapid,1.81,0.28,MP,1,PerkinsM,1.03,0,0,0,0,0,12,0,0,0,1,0,6,1,0,0,0,0,0,0,33,89,0,0,21,0,9,172,1048.98,427.55,0,1476.53,412.24,50,462.24,1938.78
L10381,4/26/2018,2018-4,116,Waxing,-9,25.83333333,20.74494949,36.2791,-112.8748,165,RB,Lower Canyon,7.8,59,72.3196347,164-Mile Rapid,0.15,0.12,KWO,0.98,WoganK,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,33,42,0,0,26,0,0,112,1911.22,1826.53,0,3737.76,5.1,8.16,13.27,3751.02
L10395,4/26/2018,2018-4,116,Waxing,12,25.83333333,20.74494949,36.1426,-113.2016,189,RB,Lower Canyon,16.1,66,72.3196347,Whitmore Rapid,0.35,0.42,KC,1.02,ChapmanK,1.05,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,68,61,0,0,5,0,0,139,1126.47,23.53,0,1150,8.82,24.51,33.33,1183.33
L10210,4/27/2018,2018-4,117,Full,42,26.94444444,20.74494949,36.6807,-111.7397,17,LB,Supai,15.73,42,66.50574713,House Rock Rapid,0.45,0.12,EB,1.08,ByerleyE,1.05,0,0,0,0,3,10,0,0,0,2,0,11,3,0,0,0,0,0,0,37,95,0,0,17,0,2,180,3518.1,126.67,0,3644.76,48.57,24.76,73.33,3718.1
L10316,4/27/2018,2018-4,117,Full,7,26.94444444,20.74494949,36.4035,-111.8789,41,RB,Lower Marble,11.3,43,92.56410256,President Harding,2.78,0.85,MP,1.02,PerkinsM,1.02,0,0,0,0,0,4,0,0,0,1,0,16,0,0,0,0,0,0,0,18,55,0,0,5,0,2,101,119,185,0,304,1,2,3,307
L10382,4/27/2018,2018-4,117,Full,2,26.94444444,20.74494949,36.1872,-113.1064,181,RB,Lower Canyon,23.4,65,72.3196347,Lower Lava Rapid,1.26,0.67,KWO,1.17,WoganK,1.08,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,77,74,0,0,32,0,1,215,80.43,219.57,0,300,4.35,8.7,13.04,313.04
L10394,4/27/2018,2018-4,117,Full,2,26.94444444,20.74494949,35.9165,-113.3347,213,LB,Lower Canyon,2.8,134,72.3196347,Little Bastard Rapid,0.72,0.41,KC,1.08,ChapmanK,1.08,0,0,1,0,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,12,70,0,0,45,0,6,165,820.35,26.55,0,846.9,4.42,26.55,30.97,877.88
L10113,4/28/2018,2018-4,118,Full,3,26.11111111,20.74494949,36.2429,-112.3581,110,RB,Upper Granite Gorge,0.77,52,58.93838863,110-Mile Rapid,0.39,0.23,JC,1.03,CatlettJ,1.03,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,0,0,2,0,0,43,17,30,0,47,1,2,3,50
L10211,4/28/2018,2018-4,118,Full,31,26.11111111,20.74494949,36.5017,-111.8576,32,RB,Redwall,20.58,95,74.31730769,29-Mile Rapid,2.54,0.18,EB,1.37,ByerleyE,1.02,0,0,0,0,0,0,0,0,0,1,0,53,3,0,0,0,0,0,0,71,184,0,0,0,0,0,312,29,25,0,54,9,0,9,63
L10318,4/28/2018,2018-4,118,Full,6,26.11111111,20.74494949,36.1953,-111.7993,62,RB,Furnace Flats,0.2,74,87.03937008,60-Mile Rapid,1.5,0.47,MP,1.03,PerkinsM,1,0,0,2,0,1,14,0,0,0,5,0,1,0,0,0,0,0,0,0,20,79,0,0,19,0,1,142,8.47,0,0,8.47,0,0,0,8.47
L10383,4/28/2018,2018-4,118,Full,7,26.11111111,20.74494949,36.0862,-113.3246,199,RB,Lower Canyon,5.25,59,72.3196347,205-Mile Rapid,6.18,0.98,KWO,1.02,WoganK,0.98,0,0,46,0,0,8,0,1,0,5,0,0,0,0,0,0,0,0,0,9,96,0,0,8,0,31,204,65.69,202.94,0,268.63,4.9,3.92,8.82,277.45
L10114,4/29/2018,2018-4,119,Full,21,26.38888889,20.74494949,36.337,-112.456,132,RB,Middle Granite Gorge,0.64,79,67.1037037,Deubendorff Rapid,0.5,0.44,JC,1.2,CatlettJ,1.05,0,0,0,0,2,4,0,0,0,1,0,2,0,0,0,0,0,0,0,26,130,0,0,25,0,3,193,9.28,4.12,0,13.4,0,3.09,3.09,16.49
L10146,4/29/2018,2018-4,119,Full,27,26.38888889,20.74494949,36.0837,-112.041,85,LB,Upper Granite Gorge,0.3,50,58.93838863,Zoroaster Rapid,0.25,0.41,MP,1.4,PerkinsM,1.13,0,0,0,0,1,0,0,0,0,1,0,7,0,0,0,0,0,0,0,34,93,0,0,0,0,1,137,32.99,64.95,0,97.94,0,3.09,3.09,101.03
L10214,4/29/2018,2018-4,119,Full,20,26.38888889,20.74494949,36.3677,-111.8882,48,RB,Lower Marble,5,57,92.56410256,President Harding,3.52,2.52,EB,1.02,ByerleyE,1.03,0,0,0,0,0,4,0,0,0,1,0,2,0,0,0,0,0,0,0,56,81,0,0,19,0,0,163,16.24,817.09,0,833.33,11.97,94.87,106.84,940.17
L10384,4/29/2018,2018-4,119,Full,10,26.38888889,20.74494949,35.8142,-113.3298,222,RB,Lower Granite Gorge,4.35,74,78.12676056,Granite Spring Rapid,0.92,0.41,KWO,1.03,WoganK,0.92,0,0,0,0,0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,104,0,0,26,0,29,196,88.35,126.21,0,214.56,25.24,9.71,34.95,249.51
L10392,4/29/2018,2018-4,119,Full,10,26.38888889,20.74494949,35.8767,-113.6869,251,LB,Grand Canyon West,4.6,82,82.24489796,Gneiss Canyon Rapid,14.94,0.18,KC,0.98,ChapmanK,1.03,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,17,109,0,0,53,0,0,189,545.71,860,0,1405.71,1.9,19.05,20.95,1426.67
L10115,4/30/2018,2018-4,120,Full,8,24.16666667,22.35724177,36.3982,-112.5351,139,LB,Middle Granite Gorge,1.67,83,67.1037037,137.5-Mile Rapid,0.23,0.66,JC,0.73,CatlettJ,1.05,0,0,0,0,0,4,0,0,0,0,0,3,1,0,0,0,0,0,0,32,131,0,0,77,0,0,248,1.87,5.61,0,7.48,0.93,0.93,1.87,9.35
L10147,4/30/2018,2018-4,120,Full,21,24.16666667,22.35724177,36.1079,-112.2247,96,LB,Upper Granite Gorge,0.6,82,58.93838863,Boucher Rapid,0.62,0.43,MP,1.07,PerkinsM,1.05,0,0,0,0,4,0,0,1,0,1,0,3,0,0,0,0,0,0,0,2,31,0,0,0,0,0,42,76,257,0,333,27,0,27,360
L10117,5/1/2018,2018-5,121,Full,13,21.94444444,23.96953405,36.3743,-112.65,146,LB,Muav Gorge,1.76,61,51.76041667,144.5-Mile Rapid,0.43,0.26,JC,0.97,CatlettJ,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,44,0,0,1,0,2,54,380.39,953.92,0,1334.31,50,8.82,58.82,1393.14
L10148,5/1/2018,2018-5,121,Full,7,21.94444444,23.96953405,36.2423,-112.3571,110,RB,Upper Granite Gorge,0.7,55,58.93838863,110-Mile Rapid,0.46,0.23,MP,0.92,PerkinsM,0.97,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,3,15,0,0,5,0,0,27,286.27,382.35,0,668.63,48.04,5.88,53.92,722.55
L10213,5/1/2018,2018-5,121,Full,24,21.94444444,23.96953405,36.0837,-112.041,85,LB,Upper Granite Gorge,0.3,50,58.93838863,Zoroaster Rapid,0.25,0.41,EB,1,ByerleyE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29,47,0,0,0,0,0,77,893.22,94.07,0,987.29,15.25,197.46,212.71,1200
L10314,5/1/2018,2018-5,121,Full,-12,21.94444444,23.96953405,36.5825,-111.7865,25,LB,Redwall,23.77,43,74.31730769,24.5-Mile Rapid,0.03,0.21,TL,1.3,LambT,1.08,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,76,0,0,1,0,1,83,500,79.41,0,579.41,2.94,3.92,6.86,586.27
L10118,5/2/2018,2018-5,122,Full,-7,14.72222222,23.96953405,36.2581,-112.9211,169,RB,Lower Canyon,11.38,107,72.3196347,Fern Glen Rapid,0.22,0.38,JC,1.32,CatlettJ,1.07,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,1,0,0,120,970.48,211.43,0,1181.9,52.38,6.67,59.05,1240.95
L10144,5/2/2018,2018-5,122,Full,29,14.72222222,23.96953405,36.2236,-112.4556,119,RB,Aisles,1.9,95,82.5,119-Mile Rapid,0.15,0.43,MP,1.22,PerkinsM,0.95,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0,0,32,273.45,53.1,0,326.55,12.39,2.65,15.04,341.59
L10119,5/3/2018,2018-5,123,Full,22,19.16666667,23.96953405,36.0941,-113.3215,199,RB,Lower Canyon,5.84,89,72.3196347,205-Mile Rapid,6.77,0.98,JC,1,CatlettJ,1.02,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,145,35,0,0,0,0,7,196,16,0,0,16,0,0,0,16
L10145,5/3/2018,2018-5,123,Full,19,19.16666667,23.96953405,36.2708,-112.524,126,LB,Middle Granite Gorge,6.9,50,67.1037037,Fossil Rapid,0.04,0.33,MP,1.2,PerkinsM,1.05,0,0,2,0,0,4,0,0,0,2,0,15,0,0,0,0,0,0,0,53,90,0,0,27,0,1,194,52.38,28.57,0,80.95,5.71,1.9,7.62,88.57
L10312,5/3/2018,2018-5,123,Full,0,19.16666667,23.96953405,36.2955,-111.8579,53,RB,Lower Marble,0.98,104,92.56410256,Nankoweap Rapid,0.97,1.85,TL,0.97,LambT,1.03,0,0,0,0,0,2,0,0,0,13,0,15,0,0,0,0,0,0,0,10,51,0,0,63,0,11,165,372.82,175.73,0,548.54,0.97,0.97,1.94,550.49
L07599,5/4/2018,2018-5,124,Waning,18,21.11111111,23.96953405,36.2581,-112.9215,169,RB,Lower Canyon,11.4,107,72.3196347,Fern Glen Rapid,0.24,0.38,MP,1.02,PerkinsM,1.05,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,96,60,0,0,0,0,0,166,1783.64,15.45,0,1799.09,43.64,75.45,119.09,1918.18
L10120,5/4/2018,2018-5,124,Waning,3,21.11111111,23.96953405,35.8288,-113.326,220,RB,Lower Granite Gorge,4.31,176,78.12676056,Granite Spring Rapid,0.32,0.44,JC,1.05,CatlettJ,1.05,0,0,0,0,0,18,0,1,0,0,0,1,0,0,0,0,0,0,0,64,122,0,0,7,0,4,217,3,1,0,4,0,0,0,4
L10212,5/4/2018,2018-5,124,Waning,29,21.11111111,23.96953405,36.3363,-112.4564,132,RB,Middle Granite Gorge,0.7,83,67.1037037,Deubendorff Rapid,0.56,0.44,EB,1.15,ByerleyE,1.05,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,88,97,0,0,20,0,0,227,341.75,227.18,0,568.93,0.97,4.85,5.83,574.76
L10257,5/4/2018,2018-5,124,Waning,-3,21.11111111,23.96953405,36.8622,-111.5918,0,RB,Permian,0.6,143,109.1777778,Paria Riffle,0.63,1.26,KW,0.98,WilliamsK,1.05,0,0,0,0,0,39,0,1,0,10,0,0,0,0,0,0,0,0,0,6,52,0,0,25,0,11,144,1098.89,6.67,0,1105.56,4.44,21.11,25.56,1131.11
L10311,5/4/2018,2018-5,124,Waning,-1,21.11111111,23.96953405,36.1504,-111.8152,65,RB,Furnace Flats,3.33,70,87.03937008,Lava Canyon Rapid,0.82,0.87,TL,0.9,LambT,1.03,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,22,73,0,0,61,0,1,171,16.67,2.78,0,19.44,3.7,3.7,7.41,26.85
L10258,5/5/2018,2018-5,125,Waning,-4,24.44444444,23.96953405,36.7402,-111.6935,11,RB,Permian,10.39,83,109.1777778,Soap Creek Rapid,0.08,0.31,KW,0.95,WilliamsK,1.07,0,0,0,0,0,34,0,2,0,4,0,0,0,0,0,0,0,0,0,4,91,0,0,57,0,5,197,2296.8,147.2,0,2444,12.8,232.8,245.6,2689.6
L10310,5/5/2018,2018-5,125,Waning,0,24.44444444,23.96953405,36.0837,-112.041,85,LB,Upper Granite Gorge,0.3,50,58.93838863,Zoroaster Rapid,0.25,0.41,TL,1.05,LambT,1.08,1,0,1,0,0,26,0,0,0,0,0,1,0,0,0,0,0,0,0,7,91,0,0,79,0,0,206,167.96,89.32,0,257.28,0.97,0,0.97,258.25
L10317,5/5/2018,2018-5,125,Waning,17,24.44444444,23.96953405,36.0893,-113.2543,195,LB,Lower Canyon,10.1,101,72.3196347,Whitmore Rapid,6.35,2.01,MP,1.12,PerkinsM,0.98,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,76,77,0,0,8,0,1,174,23.47,0,0,23.47,0,1.02,1.02,24.49
L10520,5/5/2018,2018-5,125,Waning,0,24.44444444,23.96953405,36.8733,-111.5663,-6,RB,Glen Canyon,6.9,117,117,Paria Riffle,6.93,0.9,TK,1.08,KennedyT,1.03,0,0,0,0,0,8,0,0,0,1,0,10,1,0,0,0,0,0,0,5,101,0,0,25,0,9,160,223.36,615.89,0,839.25,37.38,8.41,45.79,885.05
L07600,5/6/2018,2018-5,126,Waning,19,25.83333333,23.96953405,35.7569,-113.448,231,LB,Grand Canyon West,4.8,82,82.24489796,231-Mile Rapid,0.23,0.1,MP,1.38,PerkinsM,1.05,0,0,1,0,2,10,0,0,0,5,0,1,1,0,0,0,0,0,0,20,97,0,0,5,0,1,143,56.36,16.36,0,72.73,3.64,0.91,4.55,77.27
L10259,5/6/2018,2018-5,126,Waning,4,25.83333333,23.96953405,36.6301,-111.7634,21,RB,Supai,19.82,45,66.50574713,North Canyon Rapid,0,0.18,KW,0.68,WilliamsK,0.9,0,0,0,0,0,31,0,0,0,1,0,2,0,0,0,0,0,0,0,35,55,0,0,16,0,1,141,298.15,652.78,0,950.93,1.85,0,1.85,952.78
L07601,5/7/2018,2018-5,127,Waning,18,28.05555556,23.96953405,36.0531,-113.862,270,RB,Grand Canyon West,23.7,82,82.24489796,Gneiss Canyon Rapid,34.04,0.19,MP,1.15,PerkinsM,1.03,1,0,36,2,0,4,0,0,0,26,0,5,0,0,0,0,0,0,0,12,78,0,0,14,0,1,179,609,53,0,662,3,65,68,730
L10226,5/7/2018,2018-5,127,Waning,8,28.05555556,23.96953405,36.1612,-113.1753,186,LB,Lower Canyon,18.3,72,72.3196347,185-Mile Rapid,0.77,0.89,EB,1.5,ByerleyE,1.25,0,0,2,0,0,35,0,0,0,0,0,3,0,0,0,0,0,0,0,78,134,0,0,54,0,0,306,21.5,0.93,0,22.43,0,0,0,22.43
L10260,5/7/2018,2018-5,127,Waning,-2,28.05555556,23.96953405,36.4559,-111.836,36,LB,Lower Marble,16.45,76,92.56410256,36-Mile Rapid,0.26,0.11,KW,1.37,WilliamsK,1.25,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,25,62,0,0,17,0,0,118,74.49,68.37,0,142.86,0,0,0,142.86
L10308,5/7/2018,2018-5,127,Waning,8,28.05555556,23.96953405,36.213,-112.4243,115,RB,Upper Granite Gorge,2.13,31,58.93838863,Rancid Tuna Rapid,1.27,0.16,TL,1.2,LambT,1,0,0,2,0,0,33,0,2,0,4,0,0,0,0,0,0,0,0,0,72,106,0,0,21,0,9,249,1478.64,211.65,0,1690.29,15.53,10.68,26.21,1716.5
L10261,5/8/2018,2018-5,128,Waning,-3,27.77777778,23.96953405,36.3114,-111.864,52,RB,Lower Marble,0.42,145,92.56410256,Nankoweap Rapid,0.43,3.55,KW,1,WilliamsK,1.08,0,0,0,0,0,25,0,2,0,0,0,1,0,0,0,0,0,0,0,36,105,0,0,22,0,0,191,362.89,796.91,0,1159.79,7.22,8.25,15.46,1175.26
L10302,5/8/2018,2018-5,128,Waning,5,27.77777778,23.96953405,36.3485,-112.4553,133,RB,Middle Granite Gorge,0.17,71,67.1037037,Deubendorff Rapid,0.31,0.27,TL,1.07,LambT,1.03,0,0,0,0,0,20,0,1,0,15,0,0,0,0,0,0,0,0,0,45,110,0,0,20,0,18,229,19.05,127.62,0,146.67,7.62,5.71,13.33,160
L10262,5/9/2018,2018-5,129,Waning,-5,28.05555556,23.96953405,36.3113,-111.8639,52,RB,Lower Marble,0.41,145,92.56410256,Nankoweap Rapid,0.42,3.55,KW,0.95,WilliamsK,0.98,0,0,0,0,0,32,0,0,0,3,0,7,0,0,0,0,0,0,0,52,91,0,0,14,0,4,203,79.61,438.83,0,518.45,5.83,5.83,11.65,530.1
L10307,5/9/2018,2018-5,129,Waning,7,28.05555556,23.96953405,36.3747,-112.65,146,LB,Muav Gorge,1.73,37,51.76041667,144.5-Mile Rapid,0.4,0.26,TL,0.75,LambT,1.05,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,27,65,0,0,12,0,0,159,419.44,147.22,0,566.67,10.19,12.96,23.15,589.81
L10263,5/10/2018,2018-5,130,Waning,3,29.72222222,23.96953405,36.1404,-111.8162,66,RB,Furnace Flats,4.03,121,87.03937008,Lava Canyon Rapid,0.12,1.26,KW,0.97,WilliamsK,0.97,0,0,0,0,0,17,0,0,0,0,0,5,1,0,0,0,0,0,0,72,58,0,0,23,0,5,181,11.22,21.43,0,32.65,2.04,1.02,3.06,35.71
L10306,5/10/2018,2018-5,130,Waning,1,29.72222222,23.96953405,36.2362,-112.9604,172,RB,Lower Canyon,14.28,50,72.3196347,Gateway Rapid,0.25,0.56,TL,1.05,LambT,1.08,0,0,0,0,0,17,0,0,0,1,0,2,0,0,0,0,0,0,0,59,97,0,0,33,0,6,215,320,56,0,376,16,89,105,481
L10439,5/10/2018,2018-5,130,Waning,6,29.72222222,23.96953405,36.2964,-111.8588,53,RB,Lower Marble,0.9,150,92.56410256,Nankoweap Rapid,0.89,1.85,OR,1.07,RoussisO,1.03,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,31,32,0,0,6,0,0,74,9,98,0,107,1,1,2,109
